release	benchmark id	benchmark comment	host name	no. cores	os	user name	database	language	driver	trial no.	SQL statement	core multiplier	fetch size	transaction size	bulk length	bulk size	batch size	action	start day time	end day time	duration (sec)	duration (ns)
1.0.0	c1cae0007778deeee2a889ba14bd1d53	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Kotlin 1.4.32	Oracle JDBC (Version 21.1.0.0.0)	3		0	1024	512	1024	100000	256	trial	2021-06-22 06:21:57.985107400	2021-06-22 06:22:00.279446052	2	2294351192
1.0.0	c1cae0007778deeee2a889ba14bd1d53	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Kotlin 1.4.32	Oracle JDBC (Version 21.1.0.0.0)	0		0	1024	512	1024	100000	256	benchmark	2021-06-22 06:21:52.779086943	2021-06-22 06:22:00.282831471	8	7503242293
1.0.0	c1cae0007778deeee2a889ba14bd1d53	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	gnu 10.2.0	OCPI-C (v4.2.1)	1	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-22 06:22:07.568215065	2021-06-22 06:22:08.289621015	0	384765661
1.0.0	c1cae0007778deeee2a889ba14bd1d53	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	gnu 10.2.0	OCPI-C (v4.2.1)	1	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-22 06:22:08.326587470	2021-06-22 06:22:08.450681573	0	121135062
1.0.0	c1cae0007778deeee2a889ba14bd1d53	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	gnu 10.2.0	OCPI-C (v4.2.1)	1		0	1024	512	1024	100000	256	trial	2021-06-22 06:22:07.535980047	2021-06-22 06:22:08.451611691	0	915631644
1.0.0	c1cae0007778deeee2a889ba14bd1d53	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	gnu 10.2.0	OCPI-C (v4.2.1)	2	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-22 06:22:08.834389385	2021-06-22 06:22:09.502775111	0	388674795
1.0.0	c1cae0007778deeee2a889ba14bd1d53	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	gnu 10.2.0	OCPI-C (v4.2.1)	2	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-22 06:22:09.542411620	2021-06-22 06:22:09.672916580	0	121135062
1.0.0	c1cae0007778deeee2a889ba14bd1d53	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	gnu 10.2.0	OCPI-C (v4.2.1)	2		0	1024	512	1024	100000	256	trial	2021-06-22 06:22:08.797412525	2021-06-22 06:22:09.673701143	0	876288618
1.0.0	c1cae0007778deeee2a889ba14bd1d53	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	gnu 10.2.0	OCPI-C (v4.2.1)	3	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-22 06:22:10.125988469	2021-06-22 06:22:10.826333533	0	409829563
1.0.0	c1cae0007778deeee2a889ba14bd1d53	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	gnu 10.2.0	OCPI-C (v4.2.1)	3	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-22 06:22:10.869350209	2021-06-22 06:22:10.985010266	0	121135062
1.0.0	c1cae0007778deeee2a889ba14bd1d53	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	gnu 10.2.0	OCPI-C (v4.2.1)	3		0	1024	512	1024	100000	256	trial	2021-06-22 06:22:10.088363440	2021-06-22 06:22:10.985860332	0	897496892
1.0.0	c1cae0007778deeee2a889ba14bd1d53	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	gnu 10.2.0	OCPI-C (v4.2.1)	0		0	1024	512	1024	100000	256	benchmark	2021-06-22 06:22:07.457771642	2021-06-22 06:22:10.985875202	3	3528103560
1.0.0	c1cae0007778deeee2a889ba14bd1d53	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Elixir 1.12.1	oranif (Version 0.2.3)	1	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-22 04:22:39.619269000	2021-06-22 04:22:41.369065000	2	1749796000
1.0.0	c1cae0007778deeee2a889ba14bd1d53	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Elixir 1.12.1	oranif (Version 0.2.3)	1	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-22 04:22:41.369239000	2021-06-22 04:22:41.835518000	0	466279000
1.0.0	c1cae0007778deeee2a889ba14bd1d53	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Elixir 1.12.1	oranif (Version 0.2.3)	1		0	1024	512	1024	100000	256	trial	2021-06-22 04:22:39.318350000	2021-06-22 04:22:41.835910000	2	2517560000
1.0.0	c1cae0007778deeee2a889ba14bd1d53	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Elixir 1.12.1	oranif (Version 0.2.3)	2	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-22 04:22:42.120883000	2021-06-22 04:22:43.839942000	1	1719059000
1.0.0	c1cae0007778deeee2a889ba14bd1d53	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Elixir 1.12.1	oranif (Version 0.2.3)	2	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-22 04:22:43.840249000	2021-06-22 04:22:44.356435000	1	516186000
1.0.0	c1cae0007778deeee2a889ba14bd1d53	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Elixir 1.12.1	oranif (Version 0.2.3)	2		0	1024	512	1024	100000	256	trial	2021-06-22 04:22:41.835960000	2021-06-22 04:22:44.356973000	3	2521013000
1.0.0	c1cae0007778deeee2a889ba14bd1d53	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Elixir 1.12.1	oranif (Version 0.2.3)	3	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-22 04:22:44.612605000	2021-06-22 04:22:46.299433000	2	1686828000
1.0.0	c1cae0007778deeee2a889ba14bd1d53	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Elixir 1.12.1	oranif (Version 0.2.3)	3	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-22 04:22:46.299603000	2021-06-22 04:22:46.768191000	0	468588000
1.0.0	c1cae0007778deeee2a889ba14bd1d53	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Elixir 1.12.1	oranif (Version 0.2.3)	3		0	1024	512	1024	100000	256	trial	2021-06-22 04:22:44.357006000	2021-06-22 04:22:46.768735000	2	2411729000
1.0.0	c1cae0007778deeee2a889ba14bd1d53	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Elixir 1.12.1	oranif (Version 0.2.3)	0		0	1024	512	1024	100000	256	benchmark	2021-06-22 04:22:30.809635000	2021-06-22 04:22:46.770131000	16	15960496000
1.0.0	c1cae0007778deeee2a889ba14bd1d53	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	OTP 24, erts-12.0.2	oranif (Version 0.2.3)	1	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-22 06:26:02.888822000	2021-06-22 06:26:04.915020000	1	1202680000
1.0.0	c1cae0007778deeee2a889ba14bd1d53	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	OTP 24, erts-12.0.2	oranif (Version 0.2.3)	1	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-22 06:26:04.130595000	2021-06-22 06:26:04.559186000	0	428591000
1.0.0	c1cae0007778deeee2a889ba14bd1d53	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	OTP 24, erts-12.0.2	oranif (Version 0.2.3)	1		0	1024	512	1024	100000	256	trial	2021-06-22 06:26:02.523861000	2021-06-22 06:26:04.559216000	2	2035355000
1.0.0	c1cae0007778deeee2a889ba14bd1d53	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	OTP 24, erts-12.0.2	oranif (Version 0.2.3)	2	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-22 06:26:05.116210000	2021-06-22 06:26:06.112692000	1	1101071000
1.0.0	c1cae0007778deeee2a889ba14bd1d53	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	OTP 24, erts-12.0.2	oranif (Version 0.2.3)	2	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-22 06:26:06.151251000	2021-06-22 06:26:06.600940000	0	449689000
1.0.0	c1cae0007778deeee2a889ba14bd1d53	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	OTP 24, erts-12.0.2	oranif (Version 0.2.3)	2		0	1024	512	1024	100000	256	trial	2021-06-22 06:26:04.560853000	2021-06-22 06:26:06.600964000	2	2040111000
1.0.0	c1cae0007778deeee2a889ba14bd1d53	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	OTP 24, erts-12.0.2	oranif (Version 0.2.3)	3	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-22 06:26:07.569420000	2021-06-22 06:26:08.218519000	1	1161577000
1.0.0	c1cae0007778deeee2a889ba14bd1d53	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	OTP 24, erts-12.0.2	oranif (Version 0.2.3)	3	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-22 06:26:08.260366000	2021-06-22 06:26:08.727865000	0	467499000
1.0.0	c1cae0007778deeee2a889ba14bd1d53	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	OTP 24, erts-12.0.2	oranif (Version 0.2.3)	3		0	1024	512	1024	100000	256	trial	2021-06-22 06:26:06.601070000	2021-06-22 06:26:08.727893000	2	2126823000
1.0.0	c1cae0007778deeee2a889ba14bd1d53	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	OTP 24, erts-12.0.2	oranif (Version 0.2.3)	0		0	1024	512	1024	100000	256	benchmark	2021-06-22 06:26:02.523732000	2021-06-22 06:26:08.727998000	6	6204266000
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Go go1.16.5	godror v0.25.3	1	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-22 06:28:50.995868926	2021-06-22 06:28:51.843277513	1	847408587	
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Go go1.16.5	godror v0.25.3	1	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-22 06:28:51.843285643	2021-06-22 06:28:51.938903453	0	95617810	
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Go go1.16.5	godror v0.25.3	1		0	1024	512	1024	100000	256	trial	2021-06-22 06:28:50.995868866	2021-06-22 06:28:51.938904664	1	943035798	
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Go go1.16.5	godror v0.25.3	2	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-22 06:28:52.349094711	2021-06-22 06:28:52.762976977	0	413882256	
