release	benchmark id	benchmark comment	host name	no. cores	os	user name	database	language	driver	trial no.	SQL statement	core multiplier	fetch size	transaction size	bulk length	bulk size	batch size	action	start day time	end day time	duration (sec)	duration (ns)
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	4	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-10-28 12:06:26.669113000	2021-10-28 12:06:27.248478000	1	579365000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	4		0	1024	0	1024	100000	0	trial	2021-10-28 12:06:24.861420000	2021-10-28 12:06:27.612506000	3	2751086000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	5	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-28 12:06:27.624237000	2021-10-28 12:06:34.206741000	7	6582504000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	5	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-10-28 12:06:34.206987000	2021-10-28 12:06:37.359203000	3	3152216000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	5		0	1024	0	1024	100000	0	trial	2021-10-28 12:06:27.612705000	2021-10-28 12:06:37.646059000	10	10033354000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	6	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-28 12:06:37.659967000	2021-10-28 12:06:45.058303000	8	7398336000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	6	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-10-28 12:06:45.058606000	2021-10-28 12:06:48.271504000	3	3212898000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	6		0	1024	0	1024	100000	0	trial	2021-10-28 12:06:37.646298000	2021-10-28 12:06:48.562247000	11	10915949000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	7	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-28 12:06:48.576086000	2021-10-28 12:06:56.145652000	8	7569566000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	7	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-10-28 12:06:56.145950000	2021-10-28 12:06:59.381841000	3	3235891000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	7		0	1024	0	1024	100000	0	trial	2021-10-28 12:06:48.562560000	2021-10-28 12:06:59.662832000	11	11100272000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	8	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-28 12:06:59.677034000	2021-10-28 12:07:07.208185000	8	7531151000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	8	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-10-28 12:07:07.208441000	2021-10-28 12:07:10.462096000	3	3253655000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	8		0	1024	0	1024	100000	0	trial	2021-10-28 12:06:59.663106000	2021-10-28 12:07:10.757076000	11	11093970000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	9	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-28 12:07:10.771658000	2021-10-28 12:07:13.355166000	3	2583508000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	9	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-10-28 12:07:13.355356000	2021-10-28 12:07:13.952589000	0	597233000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	9		0	1024	0	1024	100000	0	trial	2021-10-28 12:07:10.757334000	2021-10-28 12:07:14.311728000	4	3554394000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	10	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-28 12:07:14.325907000	2021-10-28 12:07:21.049773000	7	6723866000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	10	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-10-28 12:07:21.050040000	2021-10-28 12:07:24.362349000	3	3312309000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	10		0	1024	0	1024	100000	0	trial	2021-10-28 12:07:14.311960000	2021-10-28 12:07:24.646134000	10	10334174000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	0		0	1024	0	1024	100000	0	benchmark	2021-10-28 12:06:11.446768000	2021-10-28 12:07:24.647913000	73	73201145000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	OTP 24, erts-12.1.3	oranif (Version 0.2.3)	1	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-28 14:09:19.394343000	2021-10-28 14:09:21.297786000	2	1903443000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	OTP 24, erts-12.1.3	oranif (Version 0.2.3)	1	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-10-28 14:09:21.339302000	2021-10-28 14:09:21.917150000	1	577848000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	OTP 24, erts-12.1.3	oranif (Version 0.2.3)	1		0	1024	0	1024	100000	0	trial	2021-10-28 14:09:19.202728000	2021-10-28 14:09:21.917196000	3	2714468000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	OTP 24, erts-12.1.3	oranif (Version 0.2.3)	2	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-28 14:09:22.389443000	2021-10-28 14:09:24.155571000	2	1766128000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	OTP 24, erts-12.1.3	oranif (Version 0.2.3)	2	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-10-28 14:09:24.207665000	2021-10-28 14:09:24.666632000	0	458967000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	OTP 24, erts-12.1.3	oranif (Version 0.2.3)	2		0	1024	0	1024	100000	0	trial	2021-10-28 14:09:21.919707000	2021-10-28 14:09:24.666653000	3	2746946000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	OTP 24, erts-12.1.3	oranif (Version 0.2.3)	3	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-28 14:09:25.975530000	2021-10-28 14:09:26.781432000	2	1683879000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	OTP 24, erts-12.1.3	oranif (Version 0.2.3)	3	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-10-28 14:09:26.849726000	2021-10-28 14:09:27.457005000	1	607279000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	OTP 24, erts-12.1.3	oranif (Version 0.2.3)	3		0	1024	0	1024	100000	0	trial	2021-10-28 14:09:24.666775000	2021-10-28 14:09:27.457033000	3	2790258000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	OTP 24, erts-12.1.3	oranif (Version 0.2.3)	4	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-28 14:09:27.880860000	2021-10-28 14:09:29.614887000	2	1734027000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	OTP 24, erts-12.1.3	oranif (Version 0.2.3)	4	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-10-28 14:09:29.671621000	2021-10-28 14:09:30.213794000	1	542173000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	OTP 24, erts-12.1.3	oranif (Version 0.2.3)	4		0	1024	0	1024	100000	0	trial	2021-10-28 14:09:27.457202000	2021-10-28 14:09:30.213809000	3	2756607000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	OTP 24, erts-12.1.3	oranif (Version 0.2.3)	5	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-28 14:09:30.734501000	2021-10-28 14:09:32.365670000	2	1631169000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	OTP 24, erts-12.1.3	oranif (Version 0.2.3)	5	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-10-28 14:09:32.396056000	2021-10-28 14:09:33.377200000	1	641664000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	OTP 24, erts-12.1.3	oranif (Version 0.2.3)	5		0	1024	0	1024	100000	0	trial	2021-10-28 14:09:30.213942000	2021-10-28 14:09:33.377780000	3	2823836000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	OTP 24, erts-12.1.3	oranif (Version 0.2.3)	6	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-28 14:09:33.547375000	2021-10-28 14:09:35.261382000	2	1714007000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	OTP 24, erts-12.1.3	oranif (Version 0.2.3)	6	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-10-28 14:09:35.307376000	2021-10-28 14:09:35.869138000	1	561762000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	OTP 24, erts-12.1.3	oranif (Version 0.2.3)	6		0	1024	0	1024	100000	0	trial	2021-10-28 14:09:33.382390000	2021-10-28 14:09:35.869177000	3	2830938000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	OTP 24, erts-12.1.3	oranif (Version 0.2.3)	7	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-28 14:09:36.299774000	2021-10-28 14:09:37.950694000	2	1650920000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	OTP 24, erts-12.1.3	oranif (Version 0.2.3)	7	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-10-28 14:09:38.763500000	2021-10-28 14:09:38.511377000	1	503742000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	OTP 24, erts-12.1.3	oranif (Version 0.2.3)	7		0	1024	0	1024	100000	0	trial	2021-10-28 14:09:35.869329000	2021-10-28 14:09:38.511397000	3	2642068000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	OTP 24, erts-12.1.3	oranif (Version 0.2.3)	8	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-28 14:09:38.944469000	2021-10-28 14:09:40.620707000	2	1676238000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	OTP 24, erts-12.1.3	oranif (Version 0.2.3)	8	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-10-28 14:09:40.654825000	2021-10-28 14:09:41.241607000	1	586782000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	OTP 24, erts-12.1.3	oranif (Version 0.2.3)	8		0	1024	0	1024	100000	0	trial	2021-10-28 14:09:38.511515000	2021-10-28 14:09:41.241630000	3	2730115000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	OTP 24, erts-12.1.3	oranif (Version 0.2.3)	9	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-28 14:09:41.738360000	2021-10-28 14:09:43.552495000	2	1814135000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	OTP 24, erts-12.1.3	oranif (Version 0.2.3)	9	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-10-28 14:09:43.622086000	2021-10-28 14:09:44.144866000	1	522780000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	OTP 24, erts-12.1.3	oranif (Version 0.2.3)	9		0	1024	0	1024	100000	0	trial	2021-10-28 14:09:41.241778000	2021-10-28 14:09:44.144891000	3	2903113000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	OTP 24, erts-12.1.3	oranif (Version 0.2.3)	10	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-28 14:09:44.661195000	2021-10-28 14:09:46.324400000	2	1663205000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	OTP 24, erts-12.1.3	oranif (Version 0.2.3)	10	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-10-28 14:09:46.351615000	2021-10-28 14:09:46.836105000	0	484490000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	OTP 24, erts-12.1.3	oranif (Version 0.2.3)	10		0	1024	0	1024	100000	0	trial	2021-10-28 14:09:44.145132000	2021-10-28 14:09:46.836127000	3	2690995000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	OTP 24, erts-12.1.3	oranif (Version 0.2.3)	0		0	1024	0	1024	100000	0	benchmark	2021-10-28 14:09:19.202675000	2021-10-28 14:09:46.836206000	28	27633531000
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Go go1.17.2	godror v0.28.0	1	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-28 14:09:53.755480622	2021-10-28 14:09:55.021450894	1	1265970272	
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Go go1.17.2	godror v0.28.0	1	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-28 14:09:55.021463014	2021-10-28 14:09:55.294229995	0	272766981	
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Go go1.17.2	godror v0.28.0	1		0	1024	0	1024	100000	0	trial	2021-10-28 14:09:53.339566172	2021-10-28 14:09:55.294232162	2	1954665980	
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Go go1.17.2	godror v0.28.0	2	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-28 14:09:55.685764574	2021-10-28 14:09:56.853414788	1	1167650214	
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Go go1.17.2	godror v0.28.0	2	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-28 14:09:56.853416744	2021-10-28 14:09:57.098446062	0	245029318	
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Go go1.17.2	godror v0.28.0	2		0	1024	0	1024	100000	0	trial	2021-10-28 14:09:55.294240439	2021-10-28 14:09:57.098447105	2	1804206666	
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Go go1.17.2	godror v0.28.0	3	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-28 14:09:57.489456890	2021-10-28 14:09:58.630363239	1	1140906349	
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Go go1.17.2	godror v0.28.0	3	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-28 14:09:58.630365918	2021-10-28 14:09:58.857724574	0	227358656	
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Go go1.17.2	godror v0.28.0	3		0	1024	0	1024	100000	0	trial	2021-10-28 14:09:57.098481628	2021-10-28 14:09:58.857726099	2	1759244471	
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Go go1.17.2	godror v0.28.0	4	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-28 14:09:59.169099560	2021-10-28 14:10:00.345810944	1	1176711383	
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Go go1.17.2	godror v0.28.0	4	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-28 14:10:00.345813221	2021-10-28 14:10:00.570675798	0	224862567	
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Go go1.17.2	godror v0.28.0	4		0	1024	0	1024	100000	0	trial	2021-10-28 14:09:58.857773374	2021-10-28 14:10:00.570677403	2	1712904030	
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Go go1.17.2	godror v0.28.0	5	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-28 14:10:00.921957706	2021-10-28 14:10:02.091028090	1	1169070374	
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Go go1.17.2	godror v0.28.0	5	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-28 14:10:02.091030438	2021-10-28 14:10:02.320316718	0	229286280	
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Go go1.17.2	godror v0.28.0	5		0	1024	0	1024	100000	0	trial	2021-10-28 14:10:00.570772047	2021-10-28 14:10:02.320318032	2	1749545985	
1.1.0	e5f9c1ed4e90f61998ed731a0930ecad	Release	ubuntu	8	amd64 / Linux / 5.11.0-38-generic	walter	db_21_3_ee	Go go1.17.2	godror v0.28.0	6	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-28 14:10:02.709524156	2021-10-28 14:10:03.887421096	1	1177896930	
