release	benchmark id	benchmark comment	host name	no. cores	os	user name	database	language	driver	trial no.	SQL statement	core multiplier	fetch size	transaction size	bulk length	bulk size	batch size	action	start day time	end day time	duration (sec)	duration (ns)
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	6	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-12 04:52:08.616000000	2021-10-12 04:52:13.892000000	5	5276000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	6	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-10-12 04:52:13.892000000	2021-10-12 04:52:15.771000000	2	1879000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	6		0	1024	0	1024	100000	0	trial	2021-10-12 04:52:08.594000000	2021-10-12 04:52:17.345000000	9	8751000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	7	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-12 04:52:17.363000000	2021-10-12 04:52:22.897000000	5	5534000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	7	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-10-12 04:52:22.897000000	2021-10-12 04:52:24.594000000	2	1697000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	7		0	1024	0	1024	100000	0	trial	2021-10-12 04:52:17.345000000	2021-10-12 04:52:26.574000000	9	9229000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	8	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-12 04:52:26.593000000	2021-10-12 04:52:32.063000000	6	5470000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	8	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-10-12 04:52:32.063000000	2021-10-12 04:52:33.955000000	1	1892000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	8		0	1024	0	1024	100000	0	trial	2021-10-12 04:52:26.574000000	2021-10-12 04:52:35.688000000	9	9114000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	9	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-12 04:52:35.705000000	2021-10-12 04:52:41.261000000	6	5556000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	9	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-10-12 04:52:41.261000000	2021-10-12 04:52:43.137000000	2	1876000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	9		0	1024	0	1024	100000	0	trial	2021-10-12 04:52:35.688000000	2021-10-12 04:52:44.798000000	9	9110000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	10	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-12 04:52:44.817000000	2021-10-12 04:52:50.465000000	6	5648000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	10	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-10-12 04:52:50.466000000	2021-10-12 04:52:52.363000000	2	1897000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	10		0	1024	0	1024	100000	0	trial	2021-10-12 04:52:44.799000000	2021-10-12 04:52:53.921000000	9	9122000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	Elixir 1.12.3	oranif (Version 0.2.3)	0		0	1024	0	1024	100000	0	benchmark	2021-10-12 04:51:22.187000000	2021-10-12 04:52:53.924000000	91	91737000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	OTP 24, erts-12.1	oranif (Version 0.2.3)	1	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-12 06:55:46.398000000	2021-10-12 06:55:56.672000000	10	10274000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	OTP 24, erts-12.1	oranif (Version 0.2.3)	1	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-10-12 06:55:56.702000000	2021-10-12 06:55:57.749000000	1	1047000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	OTP 24, erts-12.1	oranif (Version 0.2.3)	1		0	1024	0	1024	100000	0	trial	2021-10-12 06:55:46.236000000	2021-10-12 06:55:57.749000000	12	11513000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	OTP 24, erts-12.1	oranif (Version 0.2.3)	2	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-12 06:55:59.418000000	2021-10-12 06:56:10.742000000	11	11324000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	OTP 24, erts-12.1	oranif (Version 0.2.3)	2	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-10-12 06:56:10.776000000	2021-10-12 06:56:11.851000000	1	1075000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	OTP 24, erts-12.1	oranif (Version 0.2.3)	2		0	1024	0	1024	100000	0	trial	2021-10-12 06:55:57.752000000	2021-10-12 06:56:11.852000000	14	14100000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	OTP 24, erts-12.1	oranif (Version 0.2.3)	3	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-12 06:56:13.558000000	2021-10-12 06:56:23.204000000	10	9646000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	OTP 24, erts-12.1	oranif (Version 0.2.3)	3	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-10-12 06:56:23.233000000	2021-10-12 06:56:24.283000000	1	1050000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	OTP 24, erts-12.1	oranif (Version 0.2.3)	3		0	1024	0	1024	100000	0	trial	2021-10-12 06:56:11.852000000	2021-10-12 06:56:24.283000000	12	12431000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	OTP 24, erts-12.1	oranif (Version 0.2.3)	4	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-12 06:56:26.150000000	2021-10-12 06:56:35.906000000	10	9891000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	OTP 24, erts-12.1	oranif (Version 0.2.3)	4	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-10-12 06:56:35.940000000	2021-10-12 06:56:37.500000000	1	1065000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	OTP 24, erts-12.1	oranif (Version 0.2.3)	4		0	1024	0	1024	100000	0	trial	2021-10-12 06:56:24.283000000	2021-10-12 06:56:37.500000000	13	12722000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	OTP 24, erts-12.1	oranif (Version 0.2.3)	5	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-12 06:56:38.617000000	2021-10-12 06:56:48.962000000	10	10345000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	OTP 24, erts-12.1	oranif (Version 0.2.3)	5	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-10-12 06:56:49.400000000	2021-10-12 06:56:50.870000000	1	1083000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	OTP 24, erts-12.1	oranif (Version 0.2.3)	5		0	1024	0	1024	100000	0	trial	2021-10-12 06:56:37.500000000	2021-10-12 06:56:50.870000000	13	13082000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	OTP 24, erts-12.1	oranif (Version 0.2.3)	6	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-12 06:56:51.770000000	2021-10-12 06:57:01.642000000	10	9872000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	OTP 24, erts-12.1	oranif (Version 0.2.3)	6	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-10-12 06:57:01.682000000	2021-10-12 06:57:02.754000000	1	1072000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	OTP 24, erts-12.1	oranif (Version 0.2.3)	6		0	1024	0	1024	100000	0	trial	2021-10-12 06:56:50.870000000	2021-10-12 06:57:02.754000000	13	12667000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	OTP 24, erts-12.1	oranif (Version 0.2.3)	7	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-12 06:57:04.413000000	2021-10-12 06:57:14.321000000	10	9908000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	OTP 24, erts-12.1	oranif (Version 0.2.3)	7	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-10-12 06:57:14.357000000	2021-10-12 06:57:15.477000000	1	1120000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	OTP 24, erts-12.1	oranif (Version 0.2.3)	7		0	1024	0	1024	100000	0	trial	2021-10-12 06:57:02.754000000	2021-10-12 06:57:15.477000000	13	12723000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	OTP 24, erts-12.1	oranif (Version 0.2.3)	8	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-12 06:57:17.147000000	2021-10-12 06:57:26.960000000	10	9813000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	OTP 24, erts-12.1	oranif (Version 0.2.3)	8	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-10-12 06:57:27.200000000	2021-10-12 06:57:28.470000000	1	1045000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	OTP 24, erts-12.1	oranif (Version 0.2.3)	8		0	1024	0	1024	100000	0	trial	2021-10-12 06:57:15.477000000	2021-10-12 06:57:28.470000000	13	12570000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	OTP 24, erts-12.1	oranif (Version 0.2.3)	9	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-12 06:57:29.695000000	2021-10-12 06:57:39.554000000	10	9859000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	OTP 24, erts-12.1	oranif (Version 0.2.3)	9	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-10-12 06:57:39.587000000	2021-10-12 06:57:40.680000000	1	1093000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	OTP 24, erts-12.1	oranif (Version 0.2.3)	9		0	1024	0	1024	100000	0	trial	2021-10-12 06:57:28.470000000	2021-10-12 06:57:40.680000000	13	12633000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	OTP 24, erts-12.1	oranif (Version 0.2.3)	10	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-12 06:57:42.359000000	2021-10-12 06:57:52.906000000	11	10547000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	OTP 24, erts-12.1	oranif (Version 0.2.3)	10	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-10-12 06:57:52.938000000	2021-10-12 06:57:54.270000000	1	1089000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	OTP 24, erts-12.1	oranif (Version 0.2.3)	10		0	1024	0	1024	100000	0	trial	2021-10-12 06:57:40.680000000	2021-10-12 06:57:54.270000000	13	13347000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	OTP 24, erts-12.1	oranif (Version 0.2.3)	0		0	1024	0	1024	100000	0	benchmark	2021-10-12 06:55:46.236000000	2021-10-12 06:57:54.280000000	128	127792000000
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	Go go1.17.1	godror v0.27.1	1	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-12 06:58:10.947140800	2021-10-12 06:58:12.383153400	1	1436012600	
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	Go go1.17.1	godror v0.27.1	1	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-12 06:58:12.383153400	2021-10-12 06:58:13.991537600	2	1608384200	
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	Go go1.17.1	godror v0.27.1	1		0	1024	0	1024	100000	0	trial	2021-10-12 06:58:09.315089300	2021-10-12 06:58:13.991537600	5	4676448300	
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	Go go1.17.1	godror v0.27.1	2	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-12 06:58:15.561564200	2021-10-12 06:58:17.003698100	1	1442133900	
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	Go go1.17.1	godror v0.27.1	2	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-12 06:58:17.003698100	2021-10-12 06:58:18.624872500	2	1621174400	
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	Go go1.17.1	godror v0.27.1	2		0	1024	0	1024	100000	0	trial	2021-10-12 06:58:13.991537600	2021-10-12 06:58:18.624872500	5	4633334900	
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	Go go1.17.1	godror v0.27.1	3	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-12 06:58:20.265683800	2021-10-12 06:58:21.689634600	1	1423950800	
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	Go go1.17.1	godror v0.27.1	3	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-12 06:58:21.689634600	2021-10-12 06:58:23.305709500	2	1616074900	
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	Go go1.17.1	godror v0.27.1	3		0	1024	0	1024	100000	0	trial	2021-10-12 06:58:18.624872500	2021-10-12 06:58:23.305709500	5	4680837000	
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	Go go1.17.1	godror v0.27.1	4	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-12 06:58:25.654591900	2021-10-12 06:58:27.081263200	1	1426671300	
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	Go go1.17.1	godror v0.27.1	4	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-12 06:58:27.081263200	2021-10-12 06:58:28.675763500	2	1594500300	
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	Go go1.17.1	godror v0.27.1	4		0	1024	0	1024	100000	0	trial	2021-10-12 06:58:23.305709500	2021-10-12 06:58:28.675763500	5	5370054000	
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	Go go1.17.1	godror v0.27.1	5	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-12 06:58:30.277712000	2021-10-12 06:58:31.745452500	1	1467740500	
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	Go go1.17.1	godror v0.27.1	5	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-12 06:58:31.745452500	2021-10-12 06:58:33.340454200	2	1595001700	
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	Go go1.17.1	godror v0.27.1	5		0	1024	0	1024	100000	0	trial	2021-10-12 06:58:28.676265400	2021-10-12 06:58:33.340454200	5	4664188800	
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	Go go1.17.1	godror v0.27.1	6	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-12 06:58:34.826075700	2021-10-12 06:58:36.278363600	1	1452287900	
1.1.0	ca13306e1608c5bc46d43625acdb979f	Release	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	walte	db_21_3_ee	Go go1.17.1	godror v0.27.1	6	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-10-12 06:58:36.278363600	2021-10-12 06:58:37.856953600	2	1578590000	
